CNPJ,NOME FANTASIA,SITUAÃÃO CADASTRAL,CNAE 1,CNAE 2,UF,Municipio
12832698,GIRO MOTO PECAS,4,4543900,"4541206,4541203,4541204",RS,8841
12846692,,8,3101200,,RS,8841
12849614,POTRICH PAPELARIA,8,4761003,4763601,RS,8841
12887190,,8,5611204,"5611203,8230002",RS,8841
12888435,,8,4712100,"4722901,4723700",RS,8841
63960,DROGARIA BIG,8,4771701,7490104,RS,8841
12915532,,2,5611204,"4723700,4721104,4759899,4789099",RS,8841
12921017,SANTAFASHION,2,8230001,"7420001,5813100",RS,8841
12923201,,8,4520001,4520003,RS,8841
12162206,CHEIA DE GRACA,2,4781400,4782201,RS,8841
8794494,,2,9313100,,RS,8841
11635478,BRINCAKI,8,9329899,8230002,RS,8841
12956080,,4,4530703,4741500,RS,8841
12975861,,2,4781400,"4772500,4789001",RS,8841
12996789,NASCIMENTO CONSTRUCOES,2,4120400,,RS,8841
13012999,,8,4789004,"4744001,1032599,3329501,7319002,4771704,4723700,4789099,4724500",RS,8841
13021323,,8,4321500,,RS,8841
13046218,,2,4781400,,RS,8841
13053904,EDIFICIO RESIDENCIAL NANCY,2,8112500,,RS,8841
13061818,EDUCANDO COM NOSSO AMIGUINHO,8,4618499,,RS,8841
13066211,,4,4784900,"4930203,4744099,8111700,4120400",RS,8841
13069560,,2,4781400,"4772500,4782201,4789001,4755503",RS,8841
13070034,,8,1412603,"1413403,1412601,4789001,4781400,1340599",RS,8841
13080595,,8,4930202,"1629301,1359600",RS,8841
13095826,,2,5620104,"4723700,4712100",RS,8841
13103442,,8,9511800,,RS,8841
13114803,,8,9602501,,RS,8841
13120627,PO DE PIMENTA,4,4781400,"4755503,4782201,4789001,4772500,4789099,4782202",RS,8841
13124419,,8,4781400,"1412603,1412601",RS,8841
13149449,,8,4330404,,RS,8841
13163614,,8,4723700,4784900,RS,8841
13174242,FORMATTO MATERIAIS DE CONSTRUCAO E FERRAGENS,2,4744099,"4742300,4741500,4744001,4763604,4753900,4754701,4789004,4789099",RS,8841
20491219,,2,5320202,"4723700,5611203",RS,8841
13180513,ESTUDIO A,8,9602501,"9602502,4772500",RS,8841
13187267,,8,4930201,,RS,8841
13220862,,8,8592999,"4781400,4782201",RS,8841
13236076,BATATINHA SUCATA,8,4530703,"4530704,4520001,4520002,4520003",RS,8841
13241817,KRIKA CONFECOES,8,4781400,"4755503,4783101",RS,8841
13280544,,4,7319002,"4221905,4752100,8220200",RS,8841
13293099,,4,4399103,"1622699,3329501,4321500,3101200,4330402,8130300,4322301,2330305,4330404,4330405,9529105,2539001,4330499,4399199",RS,8841
13307625,SIMON MAQUINAS,8,7319002,4781400,RS,8841
20366784,,4,9499500,,RS,8841
13321263,CCN PESQUISAS,4,6311900,6399200,RS,8841
13326960,,2,4110700,"6810201,6810202",RS,8841
13334105,PHYTUS INOVACOES,8,8599604,8230001,RS,8841
13346316,,8,1813099,,RS,8841
13355538,,2,4781400,,RS,8841
13359058,IL CAFE,4,5611201,"5611203,5611204,5620104",RS,8841
13383669,,8,4399103,"1622699,2599301,4321500,4330402,4322301,4399199,2330305,4330405",RS,8841
13397791,,2,4711302,,RS,8841
13399394,MONTEBELLUNESI,2,6462000,,RS,8841
13434682,,8,4321500,5320202,RS,8841
13443920,,4,4399103,"2599301,4330402,4322301,4399199,2330305,4330404,4330405",RS,8841
13452548,,4,9609299,"0162801,0162899",RS,8841
13461349,,2,8112500,,RS,8841
13466261,,8,4713002,"4761003,4781400,4789001,4755503",RS,8841
13472320,,2,4742300,"4322302,4321500,9511800,6190699,3314711,9521500",RS,8841
13491163,,8,9521500,,RS,8841
13502875,SUL NORTE DISTRIBUIDORA,8,4751201,"4755503,4742300,4789099,4752100,4530703,4759899,4789007,4763604,4772500,4744001",RS,8841
13506417,INOVACAO SERVICOS TERCEIRIZADOS,2,8111700,"4330403,4755503,4772500,4781400",RS,8841
13512483,KARLA SPALL FOTOGRAFIAS,8,7420001,"7420004,7420002",RS,8841
13516469,,2,8112500,,RS,8841
72215304,FARMACIAS CAPILE,8,4771701,4772500,RS,8841
13518935,JULIUS DESING EM ABAJURES,2,4759801,"4742300,4741500,4743100,4789099,4789003,4755501,4789002,4754701,4754703,2740602",RS,8841
8226753,,8,6821802,"6462000,6822600,8111700",RS,8841
13527366,CONDOMINIO EDIFICIO ARIES,2,8112500,,RS,8841
20374191,,2,8230001,,RS,8841
13545916,,8,9609206,9602502,RS,8841
13552010,,2,4322302,"9521500,3319800,3314707,4322301,4753900,4757100",RS,8841
13561374,,4,4723700,5320202,RS,8841
12151900,UNIQUE PUBLICIDADE,4,7311400,"9511800,7721700,8230001,7410202",RS,8841
13373416,ESQUINA BAR,8,5611204,4712100,RS,8841
13610242,,2,4321500,"4330405,4330404,4399199,4322302,4322301,4330402,4399103",RS,8841
13615092,,8,7911200,,RS,8841
13615194,,8,6920601,,RS,8841
13621366,,4,2539001,"4520001,3314712,2542000",RS,8841
13623596,,8,4399103,,RS,8841
2457215,,2,8720401,8720499,RS,8841
13639392,PONTO AGROPEC,2,4692300,"4683400,4744001,4744099,4759899,4763604,4771704,4789002,4789004,5611203",RS,8841
13668571,,8,4399103,"2599301,2330305,4330404,4330405",RS,8841
13676084,RECICLE CARTUCHOS,4,4751201,9511800,RS,8841
13677709,,2,5611203,"1033302,1091102,4637104,4721102,4723700,4729699,4789099,5611204",RS,8841
13690939,,2,8230001,"7729202,7420004,5612100,7721700,9329899,5620104",RS,8841
13691653,NELSON PECAS AGRICOLAS,2,4789099,"4661300,4520007",RS,8841
13704714,,2,1629301,"3299099,4789099,4789003",RS,8841
13727445,,2,9602501,,RS,8841
13730588,,2,6911701,,RS,8841
13734323,LOBO TINTAS,8,4741500,"2073800,2071100",RS,8841
13735339,,8,4617600,4618401,RS,8841
13736464,GRIMACH INCORPORADORA & CONSTRUTORA,8,4110700,"4120400,4744005,6810201",RS,8841
13739915,,8,4399103,"2599301,4330402,4322301,4399199,2330305,4330404,4330405,4321500",RS,8841
13749421,,8,8219999,,RS,8841
13752424,,8,4712100,,RS,8841
13773276,,8,4753900,"4751201,4763604,4789008,4713002,4752100,4762800,4781400,4789001,4783102,4763601",RS,8841
13791434,,8,9602501,,RS,8841
13795625,STUDIO DE BEM ESTAR E ESTETICA FUNCIONAL,8,9602502,"4772500,4729699",RS,8841
13801986,,8,5620104,,RS,8841
11426730,QUIRO PILATES WELLNESS CENTER,2,9313100,8599699,RS,8841
13808871,,2,9511800,"4742300,4789001,6190699,4713002,9512600,4741500,4757100,4781400,8599699,4751201,4759899,8599604,8599603,4753900,4789007",RS,8841
13811173,INCORPORADORA THEMIS,4,4110700,"6810201,6810202,4399103",RS,8841
13819911,ELSA ROSISKI,4,9700500,,RS,8841
13823970,,8,1359600,,RS,8841
10773688,,8,4930202,,RS,8841
20384759,,8,4781400,"4755503,4782201,4772500",RS,8841
13852854,,8,2543800,,RS,8841
13869032,ATACA,4,8599699,9329899,RS,8841
13892150,JAG MODAS,2,4781400,"4330404,4399103",RS,8841
13899276,,2,8599699,8599605,RS,8841
13909479,SKAER SUPORTE ADMINISTRATIVO,2,8219999,7733100,RS,8841
13933824,,8,5611204,"4399103,4723700,4781400",RS,8841
97519683,MIAMI CAFE,2,4712100,"4721104,4729602",RS,8841
72215304,FARMACIAS CAPILE,8,4771701,4772500,RS,8841
97522796,TONETTO NEGOCIOS,8,6810201,"6810202,6821801,6822600",RS,8841
97524840,,2,5612100,"5620104,1091101,1093701",RS,8841
97525161,,8,9601701,"0159802,1412601,5620104",RS,8841
97526803,,2,8112500,,RS,8841
12488158,KMW DO BRASIL,2,4520001,"4530703,4669999,4751201,6202300,6203100",RS,8841
97535612,,8,4321500,,RS,8841
97535760,FARMACIA SANTA MARIA,8,4771701,,RS,8841
97547541,,2,4781400,"4789001,4755503",RS,8841
13951019,,8,9529102,4744001,RS,8841
12949758,YPE TRANSPORTES DE PASSAGEIROS,2,4929902,,RS,8841
13990153,,2,8599699,8592999,RS,8841
13991306,,8,9511800,,RS,8841
13348715,LABORATORIO DE PROTESE DENTARIA BENESSERE,8,3250706,,RS,8841
14015695,,2,9602502,,RS,8841
14016800,"JNMA FERRAGEM , MATERIAL DE CONSTRUCAO E CONFECCAO",8,4672900,"4781400,4679699",RS,8841
14017011,AUTO JAM VECULOS,2,4511102,"4511101,4512901,4512902",RS,8841
14022739,AGUIA MATERIAIS DE CONSTRUCAO,2,4744001,"4744002,4744005,4741500,4321500,4322301",RS,8841
14027111,,8,9602501,"4781400,9602502",RS,8841
14038436,DIGCELL,4,4752100,"4753900,4751201,4759899,9512600,9511800,9521500,9529199",RS,8841
14039165,,2,4755502,"4752100,4789001,4762800",RS,8841
14059598,,2,4330404,,RS,8841
14066988,,2,9602501,,RS,8841
11216069,GAUCHA MOTOS,8,5320202,5320201,RS,8841
11292509,RANCHO TAURA,2,4634601,"4722901,4634699,4637199,4712100,4711302,4639701,4930202",RS,8841
14078706,,8,4723700,"4729699,4721104,4729601",RS,8841
14079766,,8,4929901,4930204,RS,8841
14082157,,2,5920100,"4762800,4756300,4649499,9001999",RS,8841
14088757,,4,4399103,4330405,RS,8841
20394695,AC CONSTRUCAO E REFORMAS,2,4399103,"4330405,4322301,4330402,4321500,2599301",RS,8841
12449199,,8,5611204,"5611203,5611201",RS,8841
14112860,,2,9609208,,RS,8841
14115090,,8,5611203,,RS,8841
14121470,MERCADO BOM PRECO,8,4712100,"4722901,4723700",RS,8841
14122426,,8,5620104,4781400,RS,8841
14126504,,2,5611201,,RS,8841
14135569,,4,4712100,,RS,8841
1304876,NORTE SUL TRANSPORTES,8,4681805,"4530701,4732600,4530703,4789099,4530705,4930202,4930201",RS,8841
14152366,,2,8599699,8593700,RS,8841
14196348,,2,4520001,,RS,8841
14203540,,8,8599699,"4763602,4729699",RS,8841
14203695,,2,6911701,,RS,8841
14213819,MATOS SERRALHERIA,8,2512800,"2511000,2539001,4292801,4321500,4399103,4744001",RS,8841
14232980,AUTO 13,2,4520003,4530703,RS,8841
14238879,,2,4763602,4781400,RS,8841
97519683,MIAMI CAFE,2,4712100,"4721104,4729602",RS,8841
14249458,,4,8299707,"4751201,4789007,5611203,7319003,7319002,4723700,8291100,4752100,6190699,8219901,8599603,4781400,9511800,7739099",RS,8841
13745693,CANTINA VERDADEIRO SABOR,3,5611201,"5620102,5620103",RS,8841
14267255,,8,2542000,,RS,8841
14271277,,8,4321500,,RS,8841
10221614,PRODHOSP COMERCIO DE PRODUTOS HOSPITALARES,8,4773300,"4645101,4645102,4645103,4649408,4664800",RS,8841
14290623,,8,4781400,,RS,8841
14298572,,4,9602502,,RS,8841
14305456,,4,4322301,8130300,RS,8841
20401713,ONESSIMA DA COSTA LEITE CAZAROLLI,8,1412602,"4781400,1412603",RS,8841
14324319,,2,4930201,"4929901,4930204",RS,8841
14330934,ARQUIDIOCESE DE SANTA MARIA,2,9491000,,RS,8841
14335429,SARAPICO MOTO PECAS,2,4541206,4543900,RS,8841
13213516,SAINT VALLEN BIOTECNOLOGIA,2,4789099,"4645101,4664800,8599604,8211300",RS,8841
14336153,,8,4399103,"2599301,3101200,4321500,4330402,4322301,4399199,4330499,2330305,4330404,4330405",RS,8841
20402796,,8,9602502,,RS,8841
14097757,DEDO DE MOCA,8,5611203,,RS,8841
14356073,,8,9609208,4789004,RS,8841
14362505,,2,4789005,"4772500,4729699,4723700,4713002,4789099,4721102,4712100,4721103,5612100,4721104,4724500",RS,8841
14366569,,2,6911701,,RS,8841
14379393,,8,4781400,"4763602,4772500,4782202,4789099,4789001,4763601,4755503",RS,8841
14379528,CASA DO PAO DE QUEIJO,2,5611201,4729699,RS,8841
8660351,,8,6619399,"7020400,6629100",RS,8841
14389759,MAX MULTSERVICE,8,4330405,"4330404,4399199",RS,8841
14396323,LOJA VIP,2,4783101,"4781400,4789001,4763604,4763602,4755503,4772500,4789007,4782201,4783102",RS,8841
14402722,,8,4924800,7911200,RS,8841
14406621,EDIFCIO GRIGOLETTO,4,4110700,"6810201,6810202",RS,8841
14410290,,8,4330405,,RS,8841
14410761,,8,7420004,"8592999,7420001,5912099",RS,8841
13570360,,8,9602501,"4772500,4782201,4782202,9602502,4759899,4713002,4781400,4789001",RS,8841
14413825,,8,4321500,,RS,8841
14414757,CIA DAS ESTEIRAS,2,4753900,9521500,RS,8841
14417038,,8,4929901,,RS,8841
20492986,GM INFORMATICA,2,9511800,"8599603,9001906,4752100,4757100,6190699,3313999,4754703,9521500,9512600,4753900,4321500,4751201",RS,8841
14458068,GESSO PADRAO ACARTONADO,2,4330403,4330404,RS,8841
14501479,,8,4520001,2539001,RS,8841
14507377,,8,4399103,"4321500,4330402,4322301,4330499,4399199,4330404,4330405",RS,8841
14509331,,2,4753900,"4751201,4763604,4713002,4752100,4763601",RS,8841
14519402,,4,4930202,,RS,8841
14523811,,8,9602502,,RS,8841
14524802,,8,1412602,,RS,8841
14540583,,4,4321500,"4399103,4322301,4330404,4330405",RS,8841
3904524,CPC,2,8599604,,RS,8841
14540984,,8,4789001,,RS,8841
7526633,CREDENCE,4,6499999,,RS,8841
14565025,AXE BAZAR,8,4789099,4789001,RS,8841
14566795,,4,4721104,"4761003,4782202,4763601",RS,8841
14585431,,8,4120400,"4330404,4930201,4930202,4221904,9602501,9609299",RS,8841
14603103,,8,4399103,,RS,8841
14606247,,8,4724500,,RS,8841
20411555,M CONFECCOES E S. JOIAS,2,4781400,4783101,RS,8841
14624220,,4,4712100,4784900,RS,8841
14672762,,2,9602501,4772500,RS,8841
14673284,,8,4330402,,RS,8841
4206050,,8,6120501,,RS,8841
7447405,AUTOSUL LOCADORA DE VEICULOS,2,7711000,"4520001,4520002,4520003",RS,8841
14686700,C.A.E - EMPREENDIMENTOS IMOBILIARIOS,2,4744099,4120400,RS,8841
92210541,FREI PANCA PIZZARIA E RESTAURANTE LTDA,8,5611201,5611204,RS,8841
14703073,ATELIER DE COSTURA LINDA ESTAMPA,4,1412602,4781400,RS,8841
14703754,LUISE SCHERER PRATICAS CORPORAIS,2,9001901,"9001906,9609299,8592902,8230001",RS,8841
14704877,,8,9602502,,RS,8841
14706226,,2,9602501,9602502,RS,8841
14708880,EASYCOM,8,7319002,8230001,RS,8841
14712264,,8,5223100,4520005,RS,8841
14735292,,8,4399103,"4321500,4322301,4330404,4330499,4330402,4744099",RS,8841
14749918,LUAR LANCHES,8,5612100,"5620104,4723700",RS,8841
14750413,,8,9602501,,RS,8841
14757670,,8,9602501,9602502,RS,8841
14762190,AUTO ELETRICA LIRA,2,4520003,"4520001,4520002,4520004,4520005,4530703",RS,8841
14763690,CHICO LANCHES,2,5611203,"4729601,4723700",RS,8841
14790176,,8,4783101,"4783102,9529103,9529106",RS,8841
14816637,,8,9313100,8650004,RS,8841
14821922,AS IRMAS,2,9700500,"4789001,4723700,4751201,4712100,4530703,4763601",RS,8841
14828940,,8,4781400,"4782201,4751202",RS,8841
14840723,EDIFICIO AZALEIA,8,8112500,,RS,8841
14851126,,8,4729699,4723700,RS,8841
14861981,,8,4322303,"4763602,4785799,4789099,4781400,4763601",RS,8841
14876844,,8,4783101,,RS,8841
20420274,ROSANE G. DE MORAES,2,8130300,4789005,RS,8841
14885911,,8,4781400,,RS,8841
14886333,,8,4321500,,RS,8841
14892204,BRIC PEROLA,2,4754701,"4785799,4785701,4753900",RS,8841
14893734,,2,9602502,,RS,8841
20491488,JR FRANCK COMERCIO E ASSESSORIA,2,4781400,"8599604,4782201",RS,8841
14920305,,8,9602502,,RS,8841
14925480,RANCHO DAS CARNES,4,4722901,4712100,RS,8841
14931862,,8,8230001,8592902,RS,8841
14931987,,2,4759801,4772500,RS,8841
14938148,,8,4330404,"4321500,3101200",RS,8841
14942134,,8,4399103,"4930204,4929901",RS,8841
14951671,MP CONSTRUCOES,2,4120400,"4110700,7112000,6822600,6821801,6810202,4391600",RS,8841
14956112,,2,5819100,"4751201,4751202,4789008,7319003,8219999,5912099,8299707,7420004,8599604,6190699,8599603,9511800",RS,8841
14966496,,8,4399103,"2599301,4321500,4330402,4330403,4322301,4399199,4330404,4330405",RS,8841
14967430,,8,8592999,,RS,8841
14978998,,8,4781400,4772500,RS,8841
14995663,,2,8121400,4789005,RS,8841
15004990,,8,4321500,,RS,8841
14607102,,8,2599302,4744099,RS,8841
15009143,,2,8599699,,RS,8841
15038603,,8,4723700,,RS,8841
15081252,AZEREDO CONSTRUCOES,4,4120400,"4110700,6810201",RS,8841
15094206,,8,5819100,"7319002,7319003,5812301,5813100,4751201",RS,8841
12863771,PROJECTA,8,4744099,"4754703,4754701,7410202",RS,8841
15113763,,8,4711302,7490104,RS,8841
15124777,,8,5611204,,RS,8841
15136739,,8,4399103,"4330404,4322301,4321500",RS,8841
15138818,,2,1091101,"4729699,4721102,4781400,1412601,4755503,1092900",RS,8841
15139026,,2,9602501,4789001,RS,8841
15141753,FLORES & ZUCHETO REPRESENTACOES LTDA,8,4616800,,RS,8841
11784472,ROSA VERMELHA,8,4789001,"4781400,4772500,4782202",RS,8841
15157265,,8,1412601,,RS,8841
15163885,AITA MOVEIS SOB MEDIDA,4,3101200,4754701,RS,8841
15170378,GADEA PRODUCOES,2,8230001,"9001902,7420001,9001906,7420004,5812300,5912099,5811500,5819100,5813100",RS,8841
15179648,,4,1093701,,RS,8841
15181486,,8,7721700,,RS,8841
15212218,,8,5811500,,RS,8841
15216979,,8,5611203,,RS,8841
15233777,,2,4755503,"4772500,4721103,4783101,4783102,4782201,4782202,4774100,4789099,4754702,4781400,4759801,4789001,4763601",RS,8841
15246540,,8,2542000,"2512800,4399103,4330402",RS,8841
15263118,,8,8299707,4751202,RS,8841
15265387,,8,1093701,,RS,8841
15287884,,8,4781400,,RS,8841
15307930,CRIS VIANDAS E MARMITEX,2,5620104,,RS,8841
15311880,DE MELLO COMERCIO E REPRESENTACOES,8,4618403,"4618499,4761002",RS,8841
15318674,,8,3299099,"1813099,2349499,4789003,2319200,4763601",RS,8841
88603402,LABORATORIO PASTEUR,2,8640202,,RS,8841
15323674,,2,8230001,9001999,RS,8841
15331835,DANIEL AR,2,4753900,"4322302,4322301,9521500,3329501,8129000",RS,8841
15336963,DI PIETRO PIZZARIA,4,5620104,"5611203,5611201,1412601,1412602,4781400,4789001",RS,8841
15343449,,8,5320202,,RS,8841
20434521,BAR DO ALEMAO,8,5611203,5611204,RS,8841
3979874,CONDOMINIO RESIDENCIAL ARUBA,2,4110700,,RS,8841
15354030,PRINT SM,2,4329101,"8299799,7420001,3299004,1813001,1821100",RS,8841
15364762,GALPONEIRA,2,4683400,"4789004,4611700,4744001,4789099,4619200,4623106,4692300,4661300,4771704,4632001",RS,8841
15370866,,4,9602501,,RS,8841
15380111,BOMBARTENDERS,8,9329899,,RS,8841
15389728,,8,4520005,"4789005,4322301,8130300",RS,8841
15392076,A BICHARADA,2,4789099,"9609208,4789004",RS,8841
15401927,SABOR E RANGO,2,5611203,5611201,RS,8841
15402208,,8,5320202,,RS,8841
15403805,,8,4772500,4781400,RS,8841
15417516,,4,5620104,"5611203,5612100",RS,8841
15419498,,8,9001906,"5912001,7420004,5912099,6190699,8599603,7420001,9511800",RS,8841
15421667,RESIDENCIAL ALLEGRO,2,8112500,,RS,8841
8144975,,2,3811400,"3839499,3839401,3832700,4687701,4687702,4687703,2222600,4313400,7732201,7731400,4213800,8299701,5320201",RS,8841
8251215,MERCADO PRECO BOM,4,4712100,4724500,RS,8841
8267079,,2,4712100,4722901,RS,8841
8427590,,8,4615000,,RS,8841
9098204,,2,8112500,,RS,8841
8660362,SO ARTES EMBALAGENS LTDA,4,1623400,,RS,8841
8667658,AMERICA VIDEO,8,9329899,8299707,RS,8841
8814870,,8,6201501,"6204000,6209100",RS,8841
8839791,DOCE MELL,8,4729699,"4781400,4789001,4723700,4721104,4632001,4639702",RS,8841
8843412,LAPPETIT LANCHES,8,5611203,"5611204,5620104",RS,8841
8856774,,8,4712100,"4722901,1091102",RS,8841
8892013,,8,4781400,"4755503,4789001,4772500",RS,8841
8975715,BAR E ARMAZEM OLIVEIRA,8,4321500,,RS,8841
9024216,R&R UTILIDADES DOMESTICAS,8,4649499,4691500,RS,8841
9174088,LANCHERIA DA DINDA,4,5611203,"4712100,4721102,4721104,4724500,4759899,4761003,4772500,4781400,4763601",RS,8841
9195651,,8,4781400,4789001,RS,8841
9204174,CONDOMINIO EDIFICIO SIMAS DE ALMOEDA,2,8112500,,RS,8841
9294243,,2,4712100,4789004,RS,8841
9349586,AMDAPA/SM,4,9499500,,RS,8841
9444648,,4,9511800,"8599604,4751201",RS,8841
9571763,,2,9491000,,RS,8841
9615820,ORGANIZZARE,8,8121400,,RS,8841
9617092,MK MAQUINAS AGRICOLAS,4,4661300,"3314711,3314712",RS,8841
9679550,,8,9492800,,RS,8841
9680564,,8,9492800,,RS,8841
10230192,MINI MERCADO 71,8,4712100,,RS,8841
10438473,BANCA DO AUDREI,8,4761002,"4785799,4789001,5611203",RS,8841
10457187,,4,9319199,4723700,RS,8841
10550425,SUNTECH COMPUTADORES E NOTEBOOKS,4,8599603,"4751201,6209100,9511800",RS,8841
10680075,LS PRESTAO DE SERVICO,4,4120400,,RS,8841
10743404,FLORICULTURA YAMAMOTO,2,4789002,"4721104,4723700,4772500",RS,8841
10747979,ALVO TERCEIRIZACAO,2,7490103,,RS,8841
10980964,LEO DIAZ PHOTO GRIFF,4,7420001,4789099,RS,8841
11119838,J T E,4,8111700,"4321500,4322303,8020001,4752100",RS,8841
11363792,,8,4930201,,RS,8841
11391369,LILICO LANCHES,8,5620103,,RS,8841
11422119,RANCHO COLONIAL,1,4729699,,RS,8841
11430798,LB REFORMAS,2,4399103,"4330405,4330404,4322301",RS,8841
11478654,LAVAGEM SANTA MARIA,2,4520005,,RS,8841
11513404,,8,5590603,,RS,8841
11545148,EDIPA CONSTRUCOES,4,4744099,"4322301,4330405,4321500",RS,8841
11568384,,8,4762800,,RS,8841
11671834,TEK BEER,8,5611203,"5611204,5611201",RS,8841
11743769,,8,6202300,6201501,RS,8841
11766400,ARCON - PROJETOS E CONSULTORIAS ARQUEOLOGICAS,2,7490199,"8550302,9102301",RS,8841
11901789,QUALIFORT,2,810006,"4679604,4744004",RS,8841
11936505,,2,2542000,,RS,8841
11979581,,2,9499500,,RS,8841
12031841,,8,4781400,1412602,RS,8841
12100436,MR2 MARKETING DIGITAL,4,6319400,"6110803,7312200,5819100,7319099",RS,8841
12191874,,8,4330405,,RS,8841
12264567,NEW ARTES,4,1354500,4329101,RS,8841
12447492,,2,6462000,6822600,RS,8841
12468304,M. A. R. PINTURAS,4,4330404,"4322301,4321500,4330403,4330405",RS,8841
12489925,,2,4399103,"4321500,4330402,4322301",RS,8841
12494866,,8,9001902,"8230001,9001906,4751202",RS,8841
12527940,,8,4757100,,RS,8841
12540251,,8,9602501,"4772500,9602502,4789099,4789001",RS,8841
12646613,CASA DO PESCADO,8,4722902,4634603,RS,8841
12652688,,8,9511800,4751201,RS,8841
12720910,,4,4399103,"4330405,4322301,4330402,4321500,2543800",RS,8841
12728979,,8,7420001,8712300,RS,8841
12744797,,8,4330404,,RS,8841
12765686,,8,5320202,4789001,RS,8841
12816779,SEBBEM REPRESENTACOES,8,4617600,"4613300,4618401,4618499",RS,8841
12954347,,8,4744002,,RS,8841
13049860,,2,8299707,"7729201,7721700,9511800,6190699,8599603",RS,8841
13060469,CENTRAL INDUSTRIA E COMERCIO DE PORTAS,2,1629301,1622602,RS,8841
13247679,,8,1351100,4755503,RS,8841
13259811,,8,4723700,"5611204,5611203,4712100,5620104",RS,8841
13360956,,2,4120400,"6461100,6810201,6810202",RS,8841
13432470,,8,5612100,"4723700,7729201,5611203,4729699",RS,8841
13610182,,8,7020400,8599604,RS,8841
13687323,,8,9529102,"9529199,4789007",RS,8841
13769630,FLING CELULARES,1,4752100,,RS,8841
97534845,JCD VEICULOS,8,4511102,"4530703,4930202,4520001",RS,8841
97549692,,8,8011101,"8121400,7820500,8111700,8112500",RS,8841
14031895,,8,9602501,,RS,8841
14268159,,8,4781400,"4772500,9602502,9602501,4789001",RS,8841
14428552,JUJU'S LANCHES E SORVETE EXPRESSO,4,5611203,5611204,RS,8841
14435590,BRENDA CONFECCOES,4,4781400,"4789001,4772500",RS,8841
14488634,,8,2539001,"4399103,4321500,4330402,4330403,4322301,8130300,4322302,4330404,9521500,4330405,9529105,4399199,9529199",RS,8841
14533107,,4,1813099,4789099,RS,8841
14561973,,2,9602502,4713002,RS,8841
20497068,OFICINA DA ARTE,8,4399103,,RS,8841
14639265,,8,4744002,"4744099,4930202",RS,8841
14673954,,8,4399103,"2599301,4330402,4322301,4399199,2330305,4330404,4330405",RS,8841
14752889,MINUANO IMOVEIS,8,6822600,6821801,RS,8841
14818232,,8,4789001,"1629301,1529700",RS,8841
14829498,RP TRANSPORTES,2,4930201,4930204,RS,8841
14860755,PIZZARIA DA CASA 7 SABORES,8,1094500,"5620104,4729699,4723700",RS,8841
